account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
104478,23959,22324,22223,21664,13147,7477,5121,6914,,,,,,,,,
104479,506,656,521,,Not Reported,Not Reported,,,,,,,,,,,
104480,1071534,1043304,1033278,1038953,4200,0,0,0,0,,,,,,,,
104481,18974,17821,16529,15875,15505,16454,14318,6891,,,,,,,,,
104482,9821,9395,8469,8907,8774,9282,7729,6337,,,,,,,,,
104483,25204,20917,17516,18329,16897,21624,22429,23408,22353,22051,21628,23553,24231,23475,23870,22909,
104484,7314,6273,5401,4841,4138,4823,2486,2772,3237,2519,3359,3621,3151,2940,2905,2818,
104485,36719,38701,41753,33257,32379,36642,45320,46316,46706,39361,43364,50435,50092,51111,45636,31886,
104486,2800,,,,Not Reported,Not Reported,,,,,,,,,,,
104487,11541,11702,10927,10555,8656,9575,8629,8098,8347,7335,7654,7687,7229,6877,6400,4926,
104488,10164,5076,4568,5343,7892,8423,10203,7421,7086,7496,8599,8484,9488,8957,10583,7593,
104489,11485,7587,2642,4693,4470,9779,9335,7888,7240,4525,5239,5869,6332,4620,3140,4573,
104490,9251,8673,7287,7778,7244,6242,5232,6055,0,,,,,,,,
104491,8761,8368,6861,6688,7359,8600,6091,4637,,,,,,,,,
104492,7429,28927,32555,28979,29596,30151,29777,29295,22782,22565,23984,25030,25584,20874,24209,24364,
104493,6708,6494,5782,5783,4854,5856,4650,4975,,,,,,,,,
104494,17678,17044,15819,16225,17235,20967,15890,18511,18253,15992,16052,17289,17103,17212,17040,14313,
104495,17051,16326,15708,8730,Not Reported,Not Reported,,,,,,,,,,,
104496,164407,192129,201001,151289,185058,172854,191003,135000,,,,,,,,,
104497,16009,15934,15047,16341,17222,23268,19670,20597,19961,17024,20761,20359,20136,19644,18190,13999,
104498,32876,36679,32490,29293,21674,24818,24248,27971,17822,14654,16829,14990,12809,11437,11486,9791,
104499,23675,25521,25568,26149,25399,29347,30702,28792,26740,26581,25001,25505,27325,28523,26190,21152,
104500,30234,29596,27947,28116,21627,26522,23743,24208,23725,21960,22204,22396,21650,21730,21257,21343,
104501,373472,381665,331781,398369,401336,394897,397980,322070,231701,223967,164323,304146,230005,182266,225373,273994,
104502,33223,43949,52853,52428,51301,50672,53222,53331,108141,103435,93962,89198,96365,90500,89536,101049,
104503,499563,283476,461949,285264,314895,278188,164740,106109,70346,86049,222899,124658,227471,124909,88417,101205,
104504,858731,683068,944942,944310,1133279,1133388,546260,967246,880693,333282,349022,41858,35940,18694,25532,13624,
104505,848,392,610,642,468,621,225,389,125,115,74,82,147,86,121,63,
104506,286684,323555,442209,389287,177921,109716,8336,21417,314,963,958,0,1416,436,2235,2586,
104507,386,436,467,,Not Reported,Not Reported,,,,,,,,,,,
104508,42631,42439,44120,49386,53025,52499,52473,53926,54333,41145,3082,3173,5449,13410,4455,8321,
104509,3182333,2566424,3129432,2529833,2348914,2224830,2539491,2836945,3106423,2115746,1661245,1919622,1250276,1260650,1009162,722621,
104510,28085,22725,14741,14427,10768,,,,,,,,,,,,
104511,20448,18879,17845,8218,0,,,,,,,,,,,,
104512,3724808,4417234,4354679,3280484,2612942,3241050,2914670,3355407,4132820,3284784,3178511,2388302,2394697,2712379,1338801,637633,
104513,8891150,8786160,9189247,9307231,8057621,8379909,9004039,8861465,8385805,8086861,8615210,8874695,8552606,8791054,7606935,6648578,
104514,6920640,6725768,7160442,6134859,7191197,6737555,7146458,7005802,10767374,10613331,10822291,9696702,10583101,10209765,11046608,8736511,
104515,133905,134724,128367,131813,122647,128442,128191,124231,99694,105181,102805,99412,109537,121540,116884,108618,
104516,19180,16892,16248,17316,11557,11975,14287,9725,10757,11141,9574,9149,10517,12065,12001,8078,
104517,51324,24917,24034,9835,12485,7755,7801,10423,8261,9312,15278,5661,17943,5058,6727,12084,
104518,25245962,23732888,24189987,23457273,23256898,23486345,24034231,24424241,25395582,24196146,23325104,23756337,23626776,22807073,17613703,13649542,
104519,44378,49190,42876,2161,0,Not Reported,,,,,,,,,,,
104520,2475084,2450731,2307894,2626466,1788869,2168658,2421814,2178344,3030086,3621329,3874679,2985790,3841547,3702300,2607039,2133670,
104521,142915,154244,109716,130531,145845,190272,143252,167931,162259,153309,167006,128783,149856,110469,8788,,
104522,12497670,12206179,12429784,12461307,10670204,11134090,11852591,12524246,11283451,11582879,12244201,12199320,11386251,12374048,10478943,10285717,
104523,85316,53963,64933,65432,66222,60264,62724,62374,61740,60432,60121,63478,58800,72154,79196,66401,
104524,11291518,12407946,11741943,11385504,12772008,12450819,10898563,10762080,11728509,11904182,10293959,10781907,11376121,11711105,8943673,8272543,
104525,31353,23963,43421,24094,21466,41227,44648,35420,29709,28296,21014,24386,25822,19616,48815,31488,
104526,11197,9821,8360,7566,4582,4358,4049,5141,7153,2070,5245,6190,6501,6572,6443,5832,
104527,13163,13439,13619,14314,10714,10993,11739,11065,8331,9135,9375,8823,10698,12134,12442,9300,
104528,406322,311835,268252,233544,252680,270417,170175,210029,254126,136656,225969,235281,269535,278183,243855,248402,
104529,144501,150975,141366,144210,137491,132271,121698,114823,,,,,,,,,
104530,1013294,1118468,642858,536103,343133,294670,279155,654544,729327,299957,57780,57170,74782,46228,39929,42988,
104531,86708,89857,96691,94774,90408,84701,86178,79923,83556,78559,54830,65993,67479,72946,69221,66353,
104532,807,588,,,Not Reported,Not Reported,,,,,,,,,,,
104533,9006,9854,11838,11738,13333,14336,9992,5864,6489,4052,4347,4491,4440,4108,4255,4817,
104534,6454,1642,2315,2557,1035,1233,850,148,,,,,,,,,
104535,7361,7365,3704,,Not Reported,Not Reported,,,,,,,,,,,
104536,14647,15612,16796,11673,12002,17376,18542,16608,16161,15512,16046,15745,18939,19895,19478,16483,
104537,24970,24901,24770,24432,25351,25324,25163,25176,19176,16105,21659,20819,20682,22048,21103,21199,
104538,356712,369679,353611,6225,5291,5202,4395,4475,17427,15323,17403,17193,16040,19103,19606,22684,
104539,8893,5014,,,Not Reported,Not Reported,,,,,,,,,,,
104540,13069,13187,12340,10748,8067,8073,8541,8955,,,,,,,,,
104541,3493,2880,1774,1419,3689,3359,3529,5735,7396,5618,3874,3455,3934,3344,3161,3011,
104542,0,0,0,,Not Reported,Not Reported,,,,,,,,,,,
104543,162812,164950,161484,144257,141452,160315,155861,149012,138661,154874,154034,162144,154123,140262,158161,143987,
104544,122047,126542,130465,134984,121823,100215,80005,97148,93622,89292,96379,88676,93728,109977,96978,93525,
104545,3406579,3180497,3378852,2958375,2877282,1897246,1016911,1078493,1206078,775524,421504,255272,0,0,0,,
104546,15079,20138,21015,15798,12361,15978,18202,15176,20097,16804,17746,20347,21094,22337,20731,16105,
104547,250648,240393,223692,244350,246358,256455,232340,249430,237788,216109,227828,222598,224336,213218,218536,212566,
104548,16476,16762,17266,16433,16159,14692,,,,,,,,,,,
104549,2921763,3779996,3671289,2298802,3355000,3112045,2346596,3019575,2382562,2915693,2268423,2902720,1708332,1775172,293837,20423,
104550,5495,5521,1874,1322,3453,5107,2388,2080,1988,2436,2681,12322,14888,14193,11505,14334,
104551,99488,111560,110154,89202,81372,101205,105553,94417,99299,102538,98133,102835,92521,97050,94819,82334,
104552,728470,726747,679374,870110,1224163,1260779,1624220,944049,732680,395063,568913,1691666,1694185,1184094,1933788,2120000,
104553,3596816,4324981,4775857,4335239,2850500,4911078,4974808,4788487,2955603,4092086,3334278,3863723,2512586,3033405,743877,873656,
104554,11764,13937,15612,13551,13302,16299,18707,18344,14630,11849,12805,15416,16862,17296,16536,11163,
104555,847467,725634,830154,1044615,1438267,734213,155528,34406,6775,2314,1635,1305,24671,14640,79635,147834,
104556,85932,84859,79983,81434,84151,91698,74659,79961,87345,83842,82299,103529,104209,100966,90865,73406,
104557,107036,110841,105236,110966,102308,125600,103342,115636,121120,95297,70970,65476,67739,46141,,,
104558,862934,1099923,1057600,1289835,1143042,1156731,1156876,1200225,1234573,1003446,1131463,1319882,1367311,1202453,1212205,1204757,
104559,1738304,1569243,1652194,1591905,1495243,1452129,1532368,1471576,1382096,1102348,1213984,1585620,1388788,1060583,1229238,1123777,
104560,114807,117396,118642,121470,113028,108898,113189,111225,115022,118199,120188,115872,74520,122437,125237,116730,
104561,9428,8791,9076,8833,8376,,,,,,,,,,,,
104562,4127851,3668069,4239735,4024249,1862934,4151771,4251458,4194837,4061657,3974568,3589568,2898255,3221175,2765043,2680343,2351848,
104563,10888,4098,,,Not Reported,Not Reported,,,,,,,,,,,
104564,8666,9752,10888,8148,24,12,0,0,,,,,,,,,
104565,2132,1938,774,,Not Reported,Not Reported,,,,,,,,,,,
104566,7446,6587,6289,6481,6565,6966,6216,6514,6318,5688,5992,5871,4707,4215,4367,19,
104567,8207,7936,,,Not Reported,Not Reported,,,,,,,,,,,
104568,38609,38273,33549,42257,41904,44843,40764,45197,44119,28612,25933,24780,23754,27004,24880,26104,
104569,205008,213564,192840,218012,225036,230135,187804,218912,232025,229441,219906,239701,244954,212286,221873,226078,
104570,16652,15669,15172,15058,16819,17084,15178,16318,16393,14153,14754,15100,15193,14285,14842,14717,
104571,27306,27812,28539,27225,29686,32641,27924,29631,24394,20766,18741,16705,16857,16039,17623,15169,
104572,7005,6176,2904,,Not Reported,Not Reported,,,,,,,,,,,
104573,4755,4287,2144,,Not Reported,Not Reported,,,,,,,,,,,
104574,12533,11759,10165,9869,10344,10513,8246,8202,3449,,,,,,,,
104575,7129,7353,7135,6944,4676,3954,4040,5900,2866,,,,,,,,
104576,7378,7420,6935,7066,7502,8137,6914,7796,8023,6430,6871,7330,7336,7383,7535,8120,
104577,220645,195769,189041,196674,173851,297974,304769,262374,203542,213688,144206,339044,339545,329617,370211,393964,
104578,520,0,,,Not Reported,Not Reported,,,,,,,,,,,
104579,12793,12496,12955,13094,13163,14011,14393,13017,12745,12640,12866,7112,,,,,
104580,15874,14513,11056,10995,10364,9798,6658,7227,3647,2790,6556,6752,3112,2250,2961,2348,
104581,4096,2683,,,Not Reported,Not Reported,,,,,,,,,,,
104582,1675,1670,1785,,Not Reported,Not Reported,,,,,,,,,,,
104583,2328,2388,1161,700,1993,4493,1350,2481,2382,1185,3736,4599,4192,2946,5985,5667,
104584,16889,16731,17796,19150,21521,27125,19854,19706,20519,21916,21360,21435,21139,22640,22528,23105,
104585,18,160,9,11,9,19,7,17,24,13,9,0,0,731,59,214,
104586,46228,47101,45053,45733,45466,43603,42014,41863,45343,38356,36305,36727,34140,31814,28291,29561,
104588,0,,,,Not Reported,Not Reported,,,,,,,,,,,
104590,36058,37638,37959,37978,39742,38618,37858,29135,33120,34141,37494,37346,34678,32700,32293,33061,
104591,7978,8882,9222,9774,6796,8450,8362,10203,9385,9193,10402,10847,10263,11122,10819,9441,
104592,45821,46000,47439,46256,45949,49348,55340,52801,52635,47954,45880,45300,48342,45857,49378,51872,
104593,16838,11233,16734,14676,5304,,,,,,,,,,,,
104594,11,70,24,9,39,10,15,5,60,6,6,361,20,0,0,0,
104595,2898,1406,1051,1365,3150,7281,8472,13838,20133,17195,19997,24818,25119,25781,23799,22960,
104596,95176,99703,101175,94000,89283,85375,94139,89912,85614,87422,103654,111384,99913,108621,114449,120211,
104597,17476,16736,19004,17617,16022,16692,15218,15251,12859,10800,11296,12282,9177,7796,6689,5137,
104598,0,,,,Not Reported,Not Reported,,,,,,,,,,,
104599,4134,3018,,,Not Reported,Not Reported,,,,,,,,,,,
104600,9051,8274,7016,7409,6748,6951,6618,5903,,,,,,,,,
104601,8040,8719,7824,3394,3683,4101,4857,4468,4244,4279,3745,4703,5322,5403,4947,5078,
104602,1500,1198,1986,3011,3924,2822,2714,1639,,,,,,,,,
104603,5598,6178,4506,4514,4886,7162,4450,5428,5652,4894,4675,5322,5851,5193,4385,6043,
104604,1488662,1438767,1398892,1521587,1431245,1781941,1829883,1556344,1610447,1841809,1847361,1797455,1721936,1688622,1668927,1514435,
104605,2231,2662,1929,,Not Reported,Not Reported,,,,,,,,,,,
104606,11606,10005,,,Not Reported,Not Reported,,,,,,,,,,,
104607,14689,14913,15703,16446,16923,16087,23587,37067,36576,37208,28675,30802,33933,29858,33191,32467,
104608,16903,11336,11051,,Not Reported,Not Reported,,,,,,,,,,,
104609,12174,0,0,0,0,0,0,0,,,,,,,,,
104610,30,167,18,741,92,26,14,322,1109,138,78,442,619,167,565,352,
104611,7414,7683,7411,7263,6314,6644,6763,7047,6769,7307,7262,6683,6206,6190,6029,5751,
104612,20622,20449,19629,20967,16165,23145,18484,8015,11391,11536,8002,11074,11932,11607,11350,12360,
104613,69221,69023,67561,65153,51930,62129,64643,61292,97959,133220,127447,139449,143024,134886,139731,134853,
104614,9169,9007,9498,9815,9591,9505,8710,8905,,,,,,,,,
104615,525065,427414,452274,451504,266986,247101,308907,331416,363034,307964,253433,294755,163439,275892,254462,14520,
104616,7842,2547,,,Not Reported,Not Reported,,,,,,,,,,,
104617,19048,19141,20271,17806,15780,16121,13145,12048,10142,10443,9981,8008,9151,9573,10638,6662,
104618,13882,13494,12753,14696,19026,21770,12401,22394,21915,15459,16476,12992,15299,14474,14914,16893,
104619,1962170,2104232,1557160,1933986,1532082,1911226,1792321,2362986,2181997,1290161,600596,379319,189339,128075,112,21,
104620,1451,1199,0,,Not Reported,Not Reported,,,,,,,,,,,
104621,809562,725114,742994,730592,725456,817817,790396,776041,825081,780774,778198,757722,774121,782255,739719,689809,
104622,27484,28950,25782,27502,26635,29290,29963,29657,30956,30150,28318,26045,25480,26096,25004,25990,
104623,68594,65741,52954,54337,56889,73108,55971,191854,203897,183362,186628,200965,199298,201595,219031,139963,
104624,34629,30500,29526,22302,25008,40099,36069,40556,35005,33483,36354,37757,36248,37600,37732,38369,
104625,21122,21644,20391,17764,12618,17729,17122,14681,14604,14717,13665,13849,14016,12146,11238,8931,
104626,913,,,,Not Reported,Not Reported,,,,,,,,,,,
104627,8670,7645,6596,7559,7194,7809,6079,5973,5285,,,,,,,,
104628,714178,717369,729470,771662,741198,742050,677474,750411,723925,697866,707017,645513,693452,666491,590473,501378,
104629,3,34,599,1065,766,737,224,3136,579,516,83,599,163,1202,630,399,
104630,7963,6647,7596,8221,6261,4859,4662,0,,,,,,,,,
104631,10944,10195,,,Not Reported,Not Reported,,,,,,,,,,,
104632,20,118,284,102,49,199,127,40,46,109,116,20,28,79,25,88,
104633,65289,63896,60580,55156,42759,44246,43571,41003,42481,43082,43312,44643,44660,44093,43472,43568,
104634,1346,3374,959,2965,3630,666,3949,9466,17866,6297,14357,24844,8196,357,858,482,
104635,704070,691800,621883,647965,628720,725777,678866,678509,619953,360827,,,,,,,
104636,148962,137912,128336,113521,99352,117179,109373,111983,106088,90189,84719,87361,94652,83986,88974,85600,
104637,795830,757535,697383,726086,738471,766120,723966,712050,726928,617657,660906,752872,741516,724518,725752,713976,
104638,22744,22058,19418,19437,18671,19477,18536,15878,20172,18288,18938,15263,15630,15770,17327,16926,
104639,12804,11690,12559,16259,15472,16376,13706,14271,14759,10981,11914,11429,9596,12168,15708,16699,
104640,16695,20039,17865,15668,14754,14069,11741,8824,7322,7399,8056,8586,9900,9499,7422,7197,
104641,12872,12898,14535,14430,13665,17446,17587,13848,13473,13373,15906,10117,5936,5753,10721,9285,
104642,21357,21235,21855,18030,21574,22163,21627,26047,19900,6617,4529,4722,5415,4806,7405,8326,
104643,178566,182316,173816,169160,158767,160637,168119,168710,106433,80818,84293,92761,98624,81354,88272,87919,
104644,82111,63300,58875,68275,76832,59963,9388,12584,119013,183493,154183,164645,185344,161383,169334,207379,
104645,5686,4206,3332,4267,3109,2470,0,0,,,,,,,,,
104646,27,1,122,76,81,229,218,224,168,254,91,172,64,326,243,167,
104647,20871,21724,20531,19542,19802,18455,18198,21049,19991,18935,18783,17973,16981,13522,12571,11475,
104648,127848,144814,153741,138516,113217,121432,128062,39657,91804,139765,150931,152863,147886,149033,141787,147798,
104649,6096,4067,413,157,1458,359,117,10326,2691,7013,1251,2301,14271,18968,21133,11037,
104650,16983,20355,5126,,Not Reported,Not Reported,,,,,,,,,,,
104651,13046,13112,11396,8633,4193,,,,,,,,,,,,
104652,4675,1330,944,6040,1143,1502,1113,2803,4120,4385,4329,5536,4488,3953,4434,4032,
104653,2842,3384,4404,5850,5029,5111,4758,6824,4627,2027,3208,2154,1426,2919,5397,6755,
104654,164462,161145,128304,122636,134246,173465,110690,106378,63159,37114,42368,49444,50222,52823,44012,35367,
104655,11998,12856,13573,14122,14080,14365,17108,15928,16878,16970,17709,17368,17531,19021,19959,17522,
104656,50052,50750,44511,43600,36362,39688,31467,35894,36842,37406,36103,35749,39359,39170,36996,36258,
104657,1725,,,,Not Reported,Not Reported,,,,,,,,,,,
104658,34661,32345,32104,34359,33292,35015,33954,35836,36045,32522,32835,31112,30984,25650,,,
104659,2230808,1684040,2185656,2138887,1897101,1985020,2062426,1873996,2032478,1754452,1902717,1827049,1701489,1346205,1462508,881022,
104660,104379,104527,54610,,Not Reported,Not Reported,,,,,,,,,,,
104661,9250,6779,8563,,Not Reported,Not Reported,,,,,,,,,,,
104662,39957,46167,46305,52034,44209,68684,46324,58723,11938,136,379,570,1157,583,371,404,
104663,8919,10447,7701,8234,5846,7161,5880,6006,6253,5521,3109,1030,825,1398,819,1357,
104664,37491,33327,,,Not Reported,Not Reported,,,,,,,,,,,
104665,54901,54037,68128,69604,93771,80834,86562,92180,,,,,,,,,
104666,30974,25817,39846,39458,45542,41523,44939,47828,,,,,,,,,
104667,126582,116411,123375,121337,129002,134463,145917,147004,,,,,,,,,
104668,65643,46944,67528,138445,144426,123124,120527,120849,,,,,,,,,
104669,9782,9252,8530,8672,8586,8458,7296,7883,7893,5323,5110,5368,5251,4860,5144,4732,
104670,15233,16082,14250,15285,9506,9382,8579,6548,15683,,,,,,,,
104671,14789,9953,12350,15793,12641,11337,12028,11771,11029,11642,12583,12052,10539,12338,12650,11857,
104672,41568,,,,Not Reported,Not Reported,,,,,,,,,,,
104673,25271,25198,24464,24134,19750,25823,22136,22629,29980,37781,39772,41312,41192,36137,39321,38366,
104674,5224,,,,Not Reported,Not Reported,,,,,,,,,,,
104675,12230,11601,11026,11464,10828,11581,10242,5898,,,,,,,,,
104676,3398,3483,3439,2538,2878,3761,839,753,1590,2147,1433,1384,1266,750,835,1098,
104677,18418,20706,21066,20775,14828,20110,19675,19504,19792,20835,17588,19040,20272,22711,20921,19365,
104678,790,,,,Not Reported,Not Reported,,,,,,,,,,,
104679,10138,12530,7295,8855,5769,5875,4795,0,,,,,,,,,
104680,12784,10723,7937,8590,9980,11991,12585,11860,9982,7684,2771,3001,3143,3310,1839,2395,
104681,494,438,160,165,153,19,215,259,4300,1000,13841,14976,15477,14816,12692,13566,
104682,15082,14498,11315,,Not Reported,Not Reported,,,,,,,,,,,
104683,15129,15071,13292,11357,10397,8782,6133,6058,6435,4891,5853,,,,,,
104684,944,1128,1117,1175,1094,1980,2545,2645,2542,45,0,0,0,0,0,,
104685,15042,15623,14508,15823,18646,17647,15359,13058,13831,12477,11032,10542,9858,10550,9981,8787,
104686,10233,7861,9746,13269,15136,12948,10048,10403,10599,4344,8210,9961,7874,9667,6005,5092,
104687,22472,23222,19066,,Not Reported,Not Reported,,,,,,,,,,,
104688,204099,183062,135509,111442,101892,115587,87759,96873,88789,76428,69246,83720,86633,86996,82394,55323,
104689,17498,17054,15637,15567,15629,16645,14555,15452,14080,13814,13602,14879,14226,11688,2351,,
104690,1875,1055,2563,2825,3354,3456,2604,2098,1867,2161,1879,1816,1759,2060,1705,0,
104691,55456,55810,55451,59620,49077,51627,53277,55590,59980,60274,59603,60346,60851,60223,61265,59640,
104692,733070,704524,630006,603970,474118,496548,457208,574757,443827,323516,368594,408223,364959,157904,37645,,
104693,40719,37414,34142,10382,14751,20453,11969,13056,14269,12617,18480,12304,18021,20774,10525,10259,
