account_id,year,tonnes_co2
95030,2011,292
95031,2005,4612
95031,2006,4673
95031,2007,4144
95031,2008,4669
95031,2009,4221
95031,2010,4848
95031,2011,4951
95031,2012,5318
95031,2013,4854
95031,2014,4473
95031,2015,4525
95031,2016,4363
95031,2017,4260
95031,2018,4119
95031,2019,4041
95031,2020,4183
95032,2011,33
95032,2012,35
95032,2013,25
95032,2014,20
95032,2015,20
95032,2016,18
95033,2005,53526
95034,2005,18050
95034,2006,17036
95034,2007,18606
95034,2008,18101
95034,2009,13187
95034,2010,19242
95034,2011,22148
95034,2012,21819
95034,2013,19718
95034,2014,22787
95034,2015,24290
95034,2016,20737
95034,2017,25078
95034,2018,34323
95034,2019,34060
95034,2020,24612
95035,2008,36935
95035,2009,35508
95035,2010,36685
95035,2011,36964
95035,2012,37221
95035,2013,35567
95035,2014,34063
95035,2015,34460
95035,2016,33905
95035,2017,32942
95035,2018,30505
95035,2019,29130
95035,2020,28612
95036,2005,80403
95036,2006,72359
95036,2007,73712
95036,2008,72678
95036,2009,67323
95036,2010,71382
95036,2011,63087
95036,2012,54901
95036,2013,50611
95036,2014,51006
95036,2015,52169
95036,2016,54673
95036,2017,52468
95036,2018,54969
95036,2019,56633
95036,2020,57868
95037,2005,7786
95037,2006,7703
95037,2007,8304
95037,2008,7658
95037,2009,7598
95037,2010,8411
95037,2011,8359
95037,2012,7728
95037,2013,1421
95037,2014,828
95037,2015,842
95037,2016,944
95037,2017,858
95037,2018,837
95037,2019,821
95038,2005,1451613
95038,2006,839127
95038,2007,1351039
95038,2008,954756
95038,2009,1328529
95038,2010,1104181
95038,2011,609253
95038,2012,1347279
95038,2013,1531670
95038,2014,860255
95038,2015,550710
95039,2005,18082
95039,2006,15204
95039,2007,5568
95039,2008,7064
95039,2009,9001
95039,2010,16556
95039,2011,3573
95039,2012,6606
95039,2013,7431
95039,2014,1508
95039,2015,3788
95039,2016,6972
95039,2017,12799
95039,2018,15513
95039,2019,12094
95039,2020,14708
95040,2005,8694
95040,2006,8488
95040,2007,8216
95040,2008,8306
95040,2009,8274
95040,2010,8124
95040,2011,7234
95040,2012,8398
95040,2013,6597
95040,2014,8158
95040,2015,6452
95040,2016,8723
95040,2017,8682
95040,2018,8469
95040,2019,8650
95040,2020,8418
95041,2005,2388
95041,2006,2267
95041,2007,1927
95041,2008,1957
95041,2009,1818
95041,2010,509
95042,2005,14210
95042,2006,14466
95042,2007,13009
95042,2008,14206
95042,2009,14221
95042,2010,15197
95042,2011,12157
95042,2012,13389
95042,2013,14246
95042,2014,10286
95042,2015,69
95043,2005,25736
95043,2006,24401
95043,2007,22246
95043,2008,22754
95043,2009,22091
95043,2010,25015
95043,2011,19565
95043,2012,23031
95043,2013,24523
95043,2014,19985
95043,2015,22317
95043,2016,25353
95043,2017,16444
95043,2018,16188
95043,2019,15765
95043,2020,14360
95044,2005,352165
95044,2006,344652
95044,2007,341729
95044,2008,328688
95044,2009,316905
95044,2010,344712
95044,2011,347812
95044,2012,320743
95044,2013,328989
95044,2014,234995
95044,2015,212158
95044,2016,217933
95044,2017,221425
95044,2018,233136
95044,2019,215947
95044,2020,207309
95045,2005,4754
95045,2006,12389
95045,2007,8149
95045,2008,1154
95045,2009,1292
95045,2010,1903
95045,2011,1834
95045,2012,2153
95045,2013,2204
95045,2014,1592
95045,2015,1826
95045,2016,1679
95047,2005,27806
95047,2006,25066
95047,2007,30804
95047,2008,20361
95047,2009,17924
95047,2010,19390
95047,2011,19478
95047,2012,15876
95047,2013,15718
95047,2014,17397
95047,2015,14189
95047,2016,24521
95047,2017,28039
95047,2018,13193
95047,2019,14399
95047,2020,19749
95048,2005,8459
95048,2006,6840
95048,2007,6117
95048,2008,3710
95049,2005,18998
95049,2006,21685
95049,2007,20777
95049,2008,20734
95049,2009,14815
95049,2010,20115
95049,2011,20792
95049,2012,17836
95049,2013,15290
95049,2014,14019
95049,2015,13653
95049,2016,13265
95049,2017,12299
95049,2018,13774
95049,2019,13833
95049,2020,14714
95050,2005,28484
95050,2006,25478
95050,2007,25076
95050,2008,25467
95050,2009,25758
95050,2010,27804
95050,2011,23286
95050,2012,19883
95050,2013,6899
95050,2014,3638
95050,2015,5649
95050,2016,6974
95050,2017,6662
95050,2018,7947
95050,2019,12944
95050,2020,14284
95051,2005,4395
95051,2006,2803
95051,2007,2716
95051,2008,2403
95051,2009,2558
95051,2010,2904
95052,2005,17531
95052,2006,17374
95052,2007,16506
95052,2008,16842
95052,2009,17274
95052,2010,18085
95052,2011,15172
95052,2012,16810
95052,2013,20578
95052,2014,17370
95052,2015,16204
95052,2016,13172
95052,2017,6757
95052,2018,6131
95052,2019,7056
95052,2020,7081
95053,2005,24815
95053,2006,23805
95053,2007,24427
95053,2008,26071
95053,2009,25431
95053,2010,23126
95053,2011,17492
95053,2012,17559
95053,2013,9220
95053,2014,4272
95053,2015,4210
95053,2016,3818
95053,2017,4501
95053,2018,5831
95055,2005,4053
95055,2006,2703
95055,2007,3145
95055,2008,3001
95055,2009,2576
95055,2010,3644
95055,2011,405
95056,2005,15478
95056,2006,15498
95056,2007,15804
95056,2008,15666
95056,2009,6376
95056,2010,6262
95056,2011,5099
95056,2012,5777
95056,2013,4617
95056,2014,2624
95056,2015,2045
95056,2016,2228
95056,2017,2567
95056,2018,2851
95056,2019,1444
95056,2020,1408
95057,2005,4638
95057,2006,3716
95058,2005,5344
95058,2006,5426
95058,2007,4543
95058,2008,4973
95058,2009,4930
95058,2010,5451
95058,2011,3848
95058,2012,4162
95058,2013,4235
95058,2014,3069
95058,2015,3013
95058,2016,2568
95058,2017,2286
95058,2018,2159
95058,2019,2244
95059,2005,5880
95059,2006,5851
95059,2007,5069
95059,2008,5297
95059,2009,5260
95060,2005,8777
95060,2006,12059
95060,2007,13331
95060,2008,11520
95060,2009,7822
95060,2010,7516
95060,2011,6130
95061,2005,14790
95061,2006,12654
95061,2007,12597
95061,2008,11510
95061,2009,11792
95061,2010,12056
95061,2011,10629
95061,2012,10531
95061,2013,9045
95061,2014,5208
95061,2015,1711
95062,2005,11534467
95062,2006,11578949
95062,2007,12059456
95062,2008,11261849
95062,2009,9162850
95062,2010,10174067
95062,2011,10671502
95062,2012,11229769
95062,2013,7859086
95062,2014,7731790
95062,2015,7213770
95062,2016,7280824
95062,2017,8186864
95062,2018,8052937
95062,2019,7467043
95062,2020,5851655
95063,2005,118475
95063,2006,125495
95063,2007,127212
95063,2008,134616
95063,2009,88788
95063,2010,97946
95063,2011,101164
95063,2012,104953
95063,2013,127124
95063,2014,119796
95063,2015,122863
95063,2016,126694
95063,2017,156239
95063,2018,161855
95063,2019,157662
95063,2020,106222
95064,2005,61056
95064,2006,60153
95064,2007,59772
95064,2008,59191
95064,2009,56398
95064,2010,59270
95064,2011,59448
95064,2012,59687
95064,2013,29647
95064,2014,50
95064,2015,798
95064,2016,23425
95064,2017,44291
95064,2018,12469
95064,2019,32206
95064,2020,34204
95065,2005,14815
95065,2006,14938
95065,2007,14675
95065,2008,13459
95065,2009,15112
95065,2010,12025
95065,2011,14758
95065,2012,15196
95065,2013,13341
95066,2005,29108
95066,2006,27512
95066,2007,25334
95066,2008,22891
95066,2009,20257
95066,2010,15751
95066,2011,16211
95066,2012,16294
95066,2013,60731
95066,2014,65487
95066,2015,65007
95066,2016,67076
95066,2017,69536
95066,2018,63969
95066,2019,67452
95066,2020,59567
95067,2005,24883
95067,2006,23678
95067,2007,22988
95067,2008,24932
95067,2009,22430
95067,2010,24896
95067,2011,24721
95067,2012,25285
95067,2013,24903
95067,2014,23319
95067,2015,8566
95067,2016,5719
95067,2017,6029
95067,2018,5990
95067,2019,5238
95067,2020,4741
95068,2005,438951
95068,2006,446279
95068,2007,431631
95068,2008,454457
95068,2009,381079
95068,2010,385199
95068,2011,341561
95068,2012,327681
95068,2013,288490
95068,2014,291478
95068,2015,261145
95068,2016,237017
95068,2017,331270
95068,2018,402709
95068,2019,444464
95068,2020,330112
95069,2005,4607
95069,2006,9374
95069,2007,18275
95069,2008,10282
95069,2009,223
95069,2010,480
95069,2011,411
95069,2012,787
95069,2013,390
95069,2014,230
95069,2015,298
95069,2016,145
95070,2005,122331
95070,2006,119736
95070,2007,114151
95070,2008,116473
95070,2009,103097
95070,2010,50557
95070,2011,610
95070,2012,29
95070,2013,6
95070,2014,543
95070,2015,338
95070,2016,652
95070,2017,25
95070,2018,589
95070,2019,131
95070,2020,628
95071,2005,375769
95071,2006,259462
95071,2007,198065
95071,2008,54617
95071,2009,48986
95071,2010,57216
95071,2011,55366
95071,2012,52211
95071,2013,43766
95071,2014,6136
95071,2015,2289
95071,2016,215
95072,2005,270600
95072,2006,273427
95072,2007,319184
95072,2008,300239
95072,2009,241480
95072,2010,243383
95072,2011,238579
95072,2012,328786
95072,2013,321757
95072,2014,166239
95072,2015,398536
95072,2016,377895
95072,2017,333801
95072,2018,238706
95072,2019,246420
95072,2020,259801
95073,2005,45367
95073,2006,39890
95073,2007,37878
95073,2008,43691
95073,2009,47452
95073,2010,49690
95073,2011,50933
95073,2012,44164
95073,2013,60752
95073,2014,66759
95073,2015,53973
95073,2016,59088
95073,2017,58312
95073,2018,71829
95073,2019,56423
95073,2020,52106
95074,2005,15790
95074,2006,14736
95074,2007,11129
95074,2008,11092
95074,2009,8065
95074,2010,5830
95074,2011,5160
95074,2012,4410
95074,2013,2989
95074,2014,1123
95074,2015,1230
95074,2016,1436
95074,2017,1436
95074,2018,905
95074,2019,1173
95074,2020,1119
95075,2005,2310
95075,2006,1564
95075,2007,1961
95075,2008,1090
95075,2009,49
95075,2010,284
95076,2005,45573
95076,2006,46798
95076,2007,43367
95076,2008,44952
95076,2009,43116
95076,2010,43352
95076,2011,41736
95076,2012,45259
95076,2013,62532
95076,2014,55950
95076,2015,53367
95076,2016,59527
95076,2017,57090
95076,2018,61042
95076,2019,49346
95076,2020,48182
95077,2005,19864
95077,2006,18486
95077,2007,16608
95078,2005,5565
95078,2006,8531
95078,2007,8520
95078,2008,7888
95078,2009,6612
95078,2010,6395
95078,2011,5313
95078,2012,5319
95078,2013,3980
95078,2014,2166
95078,2015,1585
95079,2005,13022
95079,2006,10714
95080,2005,174714
95080,2006,161793
95080,2007,156141
95080,2008,144413
95080,2009,161940
95080,2010,175095
95080,2011,168543
95080,2012,171766
95080,2013,200852
95080,2014,213312
95080,2015,204997
95080,2016,185060
95080,2017,182549
95080,2018,227934
95080,2019,226142
95080,2020,143679
95081,2005,14857
95081,2006,13185
95081,2007,9715
95081,2008,5400
95081,2009,5128
95081,2010,3192
95081,2011,3817
95081,2012,4249
95081,2013,2445
95081,2014,168
95082,2005,13214
95082,2006,12455
95082,2007,9328
95082,2008,8856
95082,2009,9429
95082,2010,10130
95082,2011,11060
95082,2012,10183
95082,2013,9163
95082,2014,9261
95082,2015,10217
95082,2016,9967
95082,2017,9328
95082,2018,10788
95082,2019,10579
95082,2020,8590
95083,2005,13229
95083,2006,4175
95083,2007,6169
95083,2008,5990
95083,2009,11335
95083,2010,12053
95083,2011,4125
95083,2012,10718
95083,2013,2594
95083,2014,6811
95084,2005,21483
95084,2006,13308
95086,2005,14363
95086,2006,13255
95086,2007,12223
95086,2008,10355
95086,2009,12922
95086,2010,14410
95086,2011,13752
95086,2012,13417
95086,2013,12522
95086,2014,12750
95086,2015,13634
95086,2016,13707
95086,2017,13263
95086,2018,13135
95086,2019,13665
95086,2020,10692
95087,2005,16582
95087,2006,16362
95087,2007,17002
95087,2008,13712
95087,2009,11279
95087,2010,13257
95087,2011,7491
95087,2012,6985
95087,2013,10681
95087,2014,8148
95087,2015,7143
95087,2016,9214
95087,2017,8450
95087,2018,10945
95087,2019,7022
95087,2020,6848
95089,2005,1211
95089,2006,146
95090,2005,974496
95090,2006,657724
95090,2007,407216
95090,2008,594863
95090,2009,357101
95090,2010,243681
95090,2011,21695
95090,2012,252796
95090,2013,207941
95090,2014,189226
95090,2015,356500
95090,2016,1156074
95090,2017,1485060
95090,2018,904596
95090,2019,1428184
95090,2020,1065455
95091,2005,1493600
95091,2006,1171760
95091,2007,1432325
95091,2008,1225540
95091,2009,1363346
95091,2010,1208919
95091,2011,1263995
95091,2012,1196813
95091,2013,1195188
95091,2014,949703
95091,2015,1025358
95091,2016,1276707
95091,2017,55527
95091,2018,24444
95091,2019,216988
95091,2020,227366
95092,2005,1300352
95092,2006,1302303
95092,2007,1363971
95092,2008,1405402
95092,2009,1075501
95092,2010,301310
95092,2011,88181
95092,2012,29974
95092,2013,5195
95092,2014,2126
95093,2005,7004
95093,2006,7188
95093,2007,7049
95093,2008,5973
95093,2009,5494
95093,2010,6367
95093,2011,4637
95093,2012,4996
95093,2013,5711
95093,2014,4369
95093,2015,4753
95093,2016,4737
95093,2017,5124
95093,2018,6418
95093,2019,7796
95094,2005,20945
95094,2006,21649
95094,2007,22269
95094,2008,21680
95094,2009,26182
95094,2010,26198
95094,2011,25396
95094,2012,23557
95094,2013,23822
95094,2014,25472
95094,2015,28785
95094,2016,33218
95094,2017,31330
95094,2018,32288
95094,2019,32019
95094,2020,31682
95095,2005,4221
95096,2005,12104
95096,2006,11515
95096,2007,11831
95096,2008,11495
95096,2009,10624
95096,2010,13211
95096,2011,12695
95096,2012,12536
95096,2013,12113
95096,2014,10873
95096,2015,10752
95096,2016,10603
95096,2017,10720
95096,2018,11463
95096,2019,10684
95096,2020,8931
95097,2005,745533
95097,2006,733852
95097,2007,670552
95097,2008,686390
95097,2009,573863
95097,2010,638634
95097,2011,676288
95097,2012,653271
95097,2013,671247
95097,2014,666078
95097,2015,553451
95097,2016,540144
95097,2017,561770
95097,2018,663701
95097,2019,618272
95097,2020,517178
95098,2005,8494864
95098,2006,8725948
95098,2007,7950830
95098,2008,6462343
95098,2009,4726806
95098,2010,6133536
95098,2011,5429074
95098,2012,7140687
95098,2013,7988487
95098,2014,7916572
95098,2015,7861098
95098,2016,7237403
95098,2017,7934947
95098,2018,7460796
95098,2019,7659332
95098,2020,5802758
95099,2005,675492
95099,2006,812140
95099,2007,824234
95099,2008,794552
95099,2009,734477
95099,2010,752028
95099,2011,661361
95099,2012,781196
95099,2013,750456
95099,2014,700891
95099,2015,707226
95099,2016,766207
95099,2017,653821
95099,2018,738870
95099,2019,757633
95099,2020,729256
95101,2005,16459
95101,2006,17043
95101,2007,14628
95101,2008,13088
95101,2009,12404
95101,2010,14907
95101,2011,15424
95101,2012,14794
95101,2013,14861
95101,2014,15262
95102,2005,118208
95102,2006,170111
95102,2007,158661
95102,2008,162658
95102,2009,121480
95102,2010,156370
95102,2011,137997
95102,2012,165075
95102,2013,206984
95102,2014,190438
95102,2015,205043
95102,2016,175716
95102,2017,189057
95102,2018,202459
95102,2019,174441
95102,2020,156649
95103,2005,85553
95103,2006,85750
95103,2007,84983
95103,2008,79308
95103,2009,40116
95103,2010,60745
95103,2011,62718
95103,2012,54313
95103,2013,51947
95103,2014,53953
95103,2015,52937
95103,2016,47551
95103,2017,52034
95103,2018,47698
95103,2019,40145
95103,2020,36897
95104,2005,1947
95104,2006,3886
95104,2007,322
95104,2008,895
95104,2009,267
95104,2010,459
95104,2011,137
95104,2012,753
95104,2013,243
95104,2014,144
95104,2015,176
95104,2016,163
95104,2017,186
95105,2005,981779
95105,2006,927864
95105,2007,800244
95105,2008,837310
95105,2009,768923
95105,2010,782598
95105,2011,668184
95105,2012,112212
95106,2005,86282
95106,2006,80285
95106,2007,90844
95106,2008,82169
95106,2009,54395
95106,2010,91699
95106,2011,90372
95106,2012,76098
95106,2013,75299
95106,2014,43660
95106,2015,46171
95106,2016,61832
95106,2017,60589
95106,2018,81678
95106,2019,49373
95106,2020,90384
95107,2005,17912
95107,2006,7037
95108,2005,455809
95108,2006,461949
95108,2007,492094
95108,2008,1089137
95108,2009,1016206
95108,2010,981194
95108,2011,1011555
95108,2012,963740
95108,2013,980499
95108,2014,932772
95108,2015,954000
95108,2016,787293
95108,2017,946751
95108,2018,908245
95108,2019,898406
95108,2020,907060
95109,2005,430277
95109,2006,402621
95109,2007,443457
95109,2008,384369
95109,2009,293442
95109,2010,235115
95109,2011,237886
95109,2012,211146
95109,2013,253885
95109,2014,273870
95109,2015,262910
95109,2016,263982
95109,2017,245974
95109,2018,6797
95109,2019,6412
95109,2020,5979
95111,2005,11524
95111,2006,4419
95112,2005,5084
95112,2006,5097
95112,2007,4654
95112,2008,5057
95112,2009,5031
95112,2010,5569
95112,2011,4316
95112,2012,5163
95114,2005,161908
95114,2006,167350
95114,2007,149215
95114,2008,156914
95114,2009,135301
95114,2010,148000
95114,2011,151109
95114,2012,165072
95114,2013,220371
95114,2014,224400
95114,2015,188115
95114,2016,229371
95114,2017,227774
95114,2018,199784
95114,2019,214552
95114,2020,222324
95115,2005,38667
95115,2006,39868
95115,2007,39458
95115,2008,33390
95115,2009,33494
95115,2010,43604
95115,2011,44551
95115,2012,39232
95115,2013,51148
95115,2014,61175
95115,2015,65598
95115,2016,59677
95115,2017,48324
95115,2018,55433
95115,2019,43856
95115,2020,36497
95116,2005,98468
95116,2006,110830
95116,2007,105927
95116,2008,101255
95116,2009,89304
95116,2010,100117
95116,2011,98560
95116,2012,107704
95116,2013,133920
95116,2014,144651
95116,2015,144452
95116,2016,109850
95116,2017,118036
95116,2018,112513
95116,2019,144849
95116,2020,51167
95118,2005,63801
95118,2006,65657
95118,2007,68863
95118,2008,71723
95118,2009,71657
95118,2010,60240
95118,2011,63177
95118,2012,68262
95118,2013,62904
95118,2014,46974
95118,2015,44122
95118,2016,167756
95118,2017,166763
95118,2018,146586
95118,2019,162381
95118,2020,157746
95120,2005,161432
95120,2006,164787
95120,2007,162810
95120,2008,229205
95120,2009,115315
95121,2005,382615
95121,2006,368181
95121,2007,346465
95121,2008,335800
95121,2009,335905
95121,2010,363456
95121,2011,322308
95121,2012,344746
95121,2013,382767
95121,2014,392242
95121,2015,385994
95121,2016,315355
95121,2017,321355
95121,2018,294145
95121,2019,288396
95121,2020,264924
95123,2005,894637
95123,2006,869669
95123,2007,769679
95123,2008,1706220
95123,2009,1573884
95123,2010,1644001
95123,2011,1681733
95123,2012,1443651
95123,2013,1280137
95123,2014,1704871
95123,2015,1467637
95123,2016,1530125
95123,2017,1570570
95123,2018,1230089
95123,2019,1423678
95123,2020,1508955
95124,2005,77601
95124,2006,89461
95124,2007,86921
95124,2008,89399
95124,2009,88228
95124,2010,88380
95124,2011,86316
95124,2012,84745
95124,2013,51645
95125,2005,12453
95125,2006,12528
95125,2007,11062
95125,2008,7813
95125,2009,8616
95125,2010,9555
95125,2011,3474
95125,2012,1522
95126,2005,1696
95126,2006,1419
95126,2007,1003
95126,2008,968
95126,2009,1007
95126,2010,540
95126,2011,538
95126,2012,809
95126,2013,703
95126,2014,780
95126,2015,486
95126,2016,525
95126,2017,573
95126,2018,232
95126,2019,339
95126,2020,1134
95127,2005,1454368
95127,2006,1385072
95127,2007,1402521
95127,2008,1253418
95127,2009,1341850
95127,2010,1176656
95127,2011,1305828
95127,2012,1103874
95127,2013,1254001
95127,2014,1332310
95127,2015,1263774
95127,2016,1221609
95127,2017,1402726
95127,2018,1207945
95127,2019,1382153
95127,2020,988677
95128,2005,83780
95128,2006,88466
95128,2007,85994
95128,2008,75198
95128,2009,81552
95128,2010,70039
95128,2011,88636
95128,2012,76212
95128,2013,111658
95128,2014,129764
95128,2015,114580
95128,2016,116264
95128,2017,135080
95128,2018,150336
95128,2019,138112
95128,2020,131649
95129,2005,138806
95129,2006,161622
95129,2007,164941
95129,2008,141622
95129,2009,141231
95129,2010,146055
95129,2011,151409
95129,2012,146141
95129,2013,160509
95129,2014,166984
95129,2015,183666
95129,2016,176526
95129,2017,156954
95129,2018,142147
95129,2019,150684
95129,2020,135408
95130,2005,7723
95130,2006,6422
95130,2007,4656
95130,2008,5148
95130,2009,5029
95130,2010,5948
95130,2011,3956
95130,2012,4036
95130,2013,9167
95130,2014,5152
95130,2015,6390
95130,2016,7568
95130,2017,7746
95130,2018,6949
95130,2019,7313
95130,2020,6152
95131,2007,12
95131,2008,12
95131,2009,12
95132,2005,819
95132,2006,837
95132,2007,362
95132,2008,486
95132,2009,985
95132,2010,111
95132,2012,115
95133,2005,35987
95133,2006,33660
95133,2007,30075
95133,2008,36160
95133,2009,38267
95133,2010,23210
95133,2011,12668
95133,2012,12676
95133,2013,12252
95133,2014,15445
95133,2015,10409
95133,2016,12678
95133,2017,10772
95133,2018,9059
95133,2019,12893
95133,2020,9384
95134,2005,49282
95134,2006,52617
95134,2007,48685
95134,2008,65892
95134,2009,57952
95134,2010,68444
95134,2011,60978
95134,2012,60991
95134,2013,56022
95134,2014,51390
95134,2015,53901
95134,2016,67636
95134,2017,73046
95134,2018,66178
95134,2019,68350
95134,2020,64973
95135,2005,34889
95135,2006,33427
95135,2007,31746
95135,2008,32370
95135,2009,30449
95135,2010,31565
95135,2011,32003
95135,2012,32962
95135,2013,33578
95135,2014,32182
95135,2015,30744
95135,2016,31262
95135,2017,29576
95135,2018,29470
95135,2019,28983
95135,2020,28457
95136,2005,5541
95136,2006,4666
95136,2007,3206
95136,2008,2788
95136,2009,3160
95136,2010,1567
95136,2011,992
95136,2012,4043
95136,2013,1919
95137,2005,17614
95137,2006,17213
95137,2007,17106
95137,2008,15884
95137,2009,14667
95137,2010,14350
95137,2011,14846
95137,2012,16468
95137,2013,19818
95137,2014,18712
95137,2015,9567
95137,2016,7283
95137,2017,7056
95137,2018,7671
95137,2019,8096
95137,2020,9773
95139,2005,12480
95139,2006,11641
95139,2007,12390
95139,2008,11448
95139,2009,7428
95139,2010,6260
95139,2011,5782
95139,2012,5594
95139,2013,4497
95139,2014,4254
95139,2015,4496
95139,2016,4353
95139,2017,4188
95139,2018,2973
95139,2019,3210
95139,2020,3125
95140,2005,26325
95140,2006,26944
95140,2007,26814
95140,2008,25972
95140,2009,25820
95140,2010,26632
95140,2011,26372
95140,2012,27221
95140,2013,26148
95140,2014,25743
95140,2015,26095
95140,2016,27540
95140,2017,26981
95140,2018,29600
95140,2019,33676
95140,2020,31973
95141,2005,8452
95141,2006,8090
95141,2007,12637
95141,2008,20463
95141,2009,18662
95141,2010,20029
95141,2011,24753
95141,2012,29686
95141,2013,35895
95141,2014,40642
95141,2015,43294
95141,2016,44882
95141,2017,45349
95141,2018,45266
95141,2019,43614
95141,2020,43177
95143,2005,131465
95143,2006,97624
95143,2007,71338
95143,2008,50084
95143,2009,42801
95143,2010,39482
95143,2011,30459
95143,2012,14306
95143,2013,12414
95143,2014,12249
95143,2015,12897
95143,2016,13648
95143,2017,14261
95143,2018,12594
95143,2019,12084
95143,2020,11635
95144,2005,296889
95144,2006,324551
95144,2007,308030
95144,2008,326968
95144,2009,261308
95144,2010,275527
95144,2011,281053
95144,2012,275129
95144,2013,292561
95144,2014,269638
95144,2015,272245
95144,2016,275499
95144,2017,285273
95144,2018,266350
95144,2019,282217
95144,2020,237788
95145,2005,3506
95145,2006,3501
95145,2007,3239
95145,2008,3108
95145,2009,3003
95145,2010,3222
95145,2011,2572
95145,2012,2618
95145,2013,2272
95145,2014,1847
95145,2015,2137
95145,2016,1722
95146,2005,28391
95147,2005,9797
95147,2006,8776
95147,2007,8948
95147,2008,9168
95147,2009,9343
95147,2010,11116
95147,2011,8776
95147,2012,11353
95147,2013,11021
95147,2014,10196
95147,2015,9489
95147,2016,9156
95147,2017,6972
95147,2018,6021
95147,2019,5766
95147,2020,5276
95148,2005,17791
95148,2006,16001
95148,2007,16620
95148,2008,15543
95148,2009,13818
95148,2010,14514
95148,2011,12323
95148,2012,10316
95148,2013,13941
95148,2014,7576
95148,2015,7830
95148,2016,10957
95148,2017,7278
95148,2018,9495
95148,2019,9692
95148,2020,10389
95149,2005,12811
95150,2005,100759
95150,2006,108588
95150,2007,103260
95150,2008,107760
95150,2009,78873
95150,2010,95658
95150,2011,100213
95150,2012,94412
95150,2013,90458
95150,2014,95998
95150,2015,92471
95150,2016,97069
95150,2017,83998
95150,2018,94509
95150,2019,91860
95150,2020,89810
95152,2005,15973
95152,2006,15534
95152,2007,15340
95152,2008,15167
95152,2009,11227
95152,2010,11305
95152,2011,11735
95152,2012,9633
95152,2013,9429
95152,2014,10269
95152,2015,7010
95152,2016,7442
95152,2017,7627
95152,2018,6664
95152,2019,6986
95152,2020,6070
95153,2005,5632
95153,2006,5293
95153,2007,4959
95153,2008,4325
95153,2009,4463
95153,2010,4553
95153,2011,4555
95153,2012,4782
95153,2013,4123
95153,2014,4366
95153,2015,4565
95153,2016,4212
95153,2017,4126
95153,2018,3800
95153,2019,4050
95154,2005,7525
95154,2006,4452
95154,2007,3079
95155,2005,30443
95155,2006,31268
95155,2007,27060
95155,2008,27298
95155,2009,31090
95155,2010,34665
95155,2011,32567
95155,2012,23154
95155,2013,24478
95155,2014,20644
95155,2015,15659
95155,2016,3834
95155,2017,3628
95155,2018,4202
95155,2019,3731
95155,2020,933
95156,2005,52849
95156,2006,34855
95156,2007,23128
95156,2008,17615
95156,2009,21554
95156,2010,28377
95156,2011,14079
95156,2012,16665
95156,2013,36453
95156,2014,34617
95156,2015,44514
95156,2016,44401
95156,2017,45236
95156,2018,39883
95156,2019,39787
95156,2020,25267
95157,2005,37764
95157,2006,37693
95157,2007,40264
95157,2008,38474
95157,2009,39662
95157,2010,30330
95157,2011,28588
95157,2012,7754
95157,2013,5723
95157,2014,27525
95157,2015,29449
95157,2016,30046
95157,2017,30233
95157,2018,28630
95157,2019,4041
95157,2020,6569
95158,2005,2468
95158,2006,2653
95158,2007,2894
95159,2005,5653
95159,2006,7490
95159,2007,6466
95159,2008,8146
95159,2009,4468
95159,2010,5304
95159,2011,4090
95159,2012,4256
95159,2013,4548
95159,2014,2201
95159,2015,2797
95159,2016,2990
95159,2017,2560
95159,2018,2949
95159,2019,1832
95159,2020,891
95160,2005,6784
95161,2005,101088
95161,2006,101293
95161,2007,100650
95161,2008,99604
95161,2009,97333
95161,2010,99964
95161,2011,94210
95161,2012,91922
95161,2013,71251
95161,2014,48411
95161,2015,59672
95161,2016,38309
95161,2017,23908
95161,2018,20779
95161,2019,22018
95161,2020,22513
95162,2005,9197
951625,2020,183
95163,2005,100201
95163,2006,96516
95163,2007,101157
95163,2008,90551
95163,2009,66243
95163,2010,66995
95163,2011,62675
95163,2012,67872
95163,2013,66157
95163,2014,64142
95163,2015,65044
95163,2016,64590
95163,2017,62514
95163,2018,56183
95163,2019,23623
95163,2020,13490
95164,2005,24504
95164,2006,22121
95164,2007,23397
95164,2008,23917
95164,2009,23088
95164,2010,23924
95164,2011,21006
95164,2012,22849
95164,2013,23638
95164,2014,18019
95164,2015,14741
95164,2016,13449
95164,2017,13504
95164,2018,13053
95164,2019,13171
95164,2020,12902
95165,2005,11624
95165,2006,13052
95165,2007,8562
95165,2008,10159
95165,2009,11651
95165,2010,13846
95165,2011,10323
95165,2012,11967
95165,2013,13095
95165,2014,8884
95165,2015,8489
95165,2016,8963
95165,2017,8084
95165,2018,9122
95165,2019,8142
95165,2020,7567
95166,2005,9062
95166,2006,9591
95166,2007,9663
95166,2008,9608
95166,2009,9622
95166,2010,9811
95166,2011,9914
95166,2012,8863
95166,2013,9070
95166,2014,9105
95166,2015,9127
95166,2016,9301
95166,2017,9146
95166,2018,9001
95166,2019,8992
95166,2020,7942
95167,2005,7200
95167,2006,7419
95167,2007,3444
95167,2008,15162
95167,2009,7474
95167,2010,4765
95167,2011,1764
95167,2012,9653
95167,2013,2206
95167,2014,1162
95167,2015,962
95167,2016,2065
95167,2017,1285
95167,2018,1076
95167,2019,1918
95167,2020,1465
95168,2005,27598
95168,2006,27542
95168,2007,28246
95168,2008,27601
95168,2009,26313
95168,2010,25918
95168,2011,23374
95168,2012,27317
95168,2013,17958
95168,2014,6517
